,Unnamed: 0,vacancy.id,vacancy.source,vacancy.region.region_code,vacancy.region.name,vacancy.company.ogrn,vacancy.company.site,vacancy.company.companycode,vacancy.company.hr-agency,vacancy.company.inn,vacancy.company.name,vacancy.company.kpp,vacancy.company.url,vacancy.creation-date,vacancy.salary,vacancy.salary_min,vacancy.job-name,vacancy.vac_url,vacancy.employment,vacancy.schedule,vacancy.duty,vacancy.category.specialisation,vacancy.requirement.education,vacancy.requirement.qualification,vacancy.requirement.experience,vacancy.addresses.address,vacancy.term.text,vacancy.currency,vacancy.salary_max,vacancy.company.phone,vacancy.company.email,vacancy.company.logo,vacancy.social_protected,vacancy.company.fax,vacancy.company.code_industry_branch,vacancy.category.industry
9326,9326,9b2711db-b413-11ec-bdf7-550ed7335bbe,Работодатель,6100000000000,Ростовская область,1056165000704.0,www.rmc-rostov.ru,4fcb3250-9b92-11ec-b31b-550ed7335bbe,False,6165119496.0,АО «РМЦ информации и технологий»,619501001,https://trudvsem.ru/company/4fcb3250-9b92-11ec-b31b-550ed7335bbe,2022-04-04,от 22000 до 40000,22000,инженер-программист (разработчик frontend),https://trudvsem.ru/vacancy/card/4fcb3250-9b92-11ec-b31b-550ed7335bbe/9b2711db-b413-11ec-bdf7-550ed7335bbe,Полная занятость,Полный рабочий день,"<p><!-- [if !supportLists]-->-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <!--[endif]-->Разрабатывать и дорабатывать frontend веб-приложений;</p>
<p><!-- [if !supportLists]-->-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <!--[endif]-->Регулярный рефакторинг существующего кода;</p>
<p>-&nbsp; &nbsp; &nbsp; Исследование и внедрение новых технологий</p>","Информационные технологии, телекоммуникации, связь",Высшее,,2,"[{'location': 'Ростовская область, г. Ростов-на-Дону, Пушкинская улица, 104/32', 'lng': '39.717798', 'lat': '47.225474'}]","-&nbsp; &nbsp; &nbsp; официальное трудоустройство,
-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; возможность карьерного и профессионального роста;
-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; комфортный офис в центре города;
-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; работа в офисе и удаленно.",«руб.»,40000,+7(863) 285-44-26,,,,,,
9381,9381,69168fab-b412-11ec-ac55-57fc951f3846,Работодатель,6100000000000,Ростовская область,1056165000704.0,www.rmc-rostov.ru,4fcb3250-9b92-11ec-b31b-550ed7335bbe,False,6165119496.0,АО «РМЦ информации и технологий»,619501001,https://trudvsem.ru/company/4fcb3250-9b92-11ec-b31b-550ed7335bbe,2022-04-04,от 22000 до 40000,22000,программист (разработчик backend на Python),https://trudvsem.ru/vacancy/card/4fcb3250-9b92-11ec-b31b-550ed7335bbe/69168fab-b412-11ec-ac55-57fc951f3846,Полная занятость,Полный рабочий день,"<p><!-- [if !supportLists]-->-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <!--[endif]-->разработка серверной части web-приложений;</p>
<p><!-- [if !supportLists]-->-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <!--[endif]-->проектирование, разработка REST JSON API;</p>
<p><!-- [if !supportLists]-->-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <!--[endif]-->работа с Elasticsearch, PostgreSQL, Redis, Rabbit MQ;</p>
<p><!-- [if !supportLists]-->-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <!--[endif]-->разработка модульных тестов;</p>
<p><!-- [if !supportLists]-->-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <!--[endif]-->оптимизация приложений по скорости работы;</p>
<p><!-- [if !supportLists]-->-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <!--[endif]-->документирование кода, описание разрабатываемых компонентов;</p>
<p><!-- [if !supportLists]-->-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <!--[endif]-->разработка отдельных частей платформы, интеграция их по API/ABI;</p>
<p>-&nbsp; &nbsp; &nbsp; разработка сервисов на Python;</p>","Информационные технологии, телекоммуникации, связь",Высшее,,2,"[{'location': 'Ростовская область, г. Ростов-на-Дону, Пушкинская улица, 104/32', 'lng': '39.717798', 'lat': '47.225474'}]","-&nbsp; &nbsp; &nbsp; официальное трудоустройство,
-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; возможность карьерного и профессионального роста;
-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; комфортный офис в центре города;
-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; работа в офисе и удаленно.",«руб.»,40000,+7(863) 285-44-26,,,,,,
9465,9465,a7f99896-a916-11ec-b30d-4febb26dc4ec,Работодатель,7800000000000,г. Санкт-Петербург,1202500017477.0,,1202500017477,False,2543151084.0,"ООО ""ДНС Технологии""",254301001,https://trudvsem.ru/company/1202500017477,2022-03-21,от 100000,100000,Flutter разработчик,https://trudvsem.ru/vacancy/card/1202500017477/a7f99896-a916-11ec-b30d-4febb26dc4ec,Полная занятость,Полный рабочий день,"<p>разрабатывать новый функционал и улучшать существующий;</p>
<p>автоматизировать бизнес-процессы и процессы разработки;</p>
<p>принимать участие в обсуждениях и внедрять свои идеи</p>","Информационные технологии, телекоммуникации, связь",,,1,"[{'location': 'г. Санкт-Петербург, Большой Сампсониевский проспект, 28к2', 'lng': '30.343392', 'lat': '59.963778'}]",,«руб.»,0,9025206734,,,,,,
9473,9473,ba6f3765-a988-11ec-a36c-550ed7335bbe,Работодатель,2500000000000,Приморский край,1202500017477.0,,1202500017477,False,2543151084.0,"ООО ""ДНС Технологии""",254301001,https://trudvsem.ru/company/1202500017477,2022-03-22,от 170000 до 230000,170000,IOS разработчик,https://trudvsem.ru/vacancy/card/1202500017477/ba6f3765-a988-11ec-a36c-550ed7335bbe,Полная занятость,Полный рабочий день,<p>Проектирование и разработка мобильного приложения DNS_SHOP (iOS).</p>,"Информационные технологии, телекоммуникации, связь",,,3,"[{'location': 'Приморский край, г. Владивосток, Енисейская улица, 23', 'lng': '131.90431', 'lat': '43.165912'}]",,«руб.»,230000,9025206734,,,,,,
9474,9474,45cf4cf5-a989-11ec-b30d-4febb26dc4ec,Работодатель,2500000000000,Приморский край,1202500017477.0,,1202500017477,False,2543151084.0,"ООО ""ДНС Технологии""",254301001,https://trudvsem.ru/company/1202500017477,2022-03-22,от 100000 до 180000,100000,PHP fullstack разработчик,https://trudvsem.ru/vacancy/card/1202500017477/45cf4cf5-a989-11ec-b30d-4febb26dc4ec,Полная занятость,Полный рабочий день,<p>Разработка сайта Клуб DNS в составе команды.</p>,"Информационные технологии, телекоммуникации, связь",,,1,"[{'location': 'Приморский край, г. Владивосток, 100-летия Владивостока проспект, 155', 'lng': '131.9187', 'lat': '43.179062'}]",,«руб.»,180000,9025206734,,,,,,
9475,9475,7be72df5-a987-11ec-b30d-4febb26dc4ec,Работодатель,2500000000000,Приморский край,1202500017477.0,,1202500017477,False,2543151084.0,"ООО ""ДНС Технологии""",254301001,https://trudvsem.ru/company/1202500017477,2022-03-22,от 50000,50000,PHP-разработчик,https://trudvsem.ru/vacancy/card/1202500017477/7be72df5-a987-11ec-b30d-4febb26dc4ec,Полная занятость,Полный рабочий день,<p>Разработка сайта - внутренней системы по заполнению характеристик и описания товаров в составе команды.</p>,"Информационные технологии, телекоммуникации, связь",Высшее,,0,"[{'location': 'Приморский край, г. Владивосток, 100-летия Владивостока проспект, 155', 'lng': '131.9187', 'lat': '43.179062'}]",,«руб.»,0,9025206734,,,,,,
9910,9910,c569a0b5-90bf-11ec-8543-4febb26dc4ec,Работодатель,3900000000000,Калининградская область,1143926052160.0,,1871f4d0-8434-11ec-aae7-550ed7335bbe,False,3906900574.0,"Общество с ограниченной ответственностью ""КОДЭ""",390601001,https://trudvsem.ru/company/1871f4d0-8434-11ec-aae7-550ed7335bbe,2022-02-18,от 50000,50000,Python-разработчик,https://trudvsem.ru/vacancy/card/1871f4d0-8434-11ec-aae7-550ed7335bbe/c569a0b5-90bf-11ec-8543-4febb26dc4ec,Полная занятость,Полный рабочий день,"<ul>
<li>Писать поддерживаемый производственный код;</li>
<li>Интегрировать функциональность со сторонними сервисами;</li>
<li>Участвовать в проектировании систем;</li>
<li>Разрабатывать backend-часть приложений;</li>
<li>Проводить кодревью.</li>
</ul>","Информационные технологии, телекоммуникации, связь",,"<ul>
<li>Оформление по ТК РФ + корпоративный соц. пакет;</li>
<li>Место работы: в офисе по адресу: Калининград, Проспект Победы, 81 или удалённо;</li>
<li>Для иногородних есть программа релокации;</li>
<li>Гибкое начало рабочего дня (с 8 до 11 утра);</li>
<li>Испытательный срок 3 месяца;</li>
<li>Технологизация, возможность участвовать на конференциях и обучаться.</li>
</ul>",3,"[{'location': 'Калининградская область, г. Калининград, Победы проспект, 81, 2 этаж, помещение 2', 'lng': '20.454801', 'lat': '54.71346'}]","
Оформление по ТК РФ + корпоративный соц. пакет;
Место работы: в офисе по адресу: Калининград, Проспект Победы, 81 или удалённо;
Для иногородних есть программа релокации;
Гибкое начало рабочего дня (с 8 до 11 утра);
Технологизация, возможность участвовать на конференциях и обучаться.
",«руб.»,0,+7(952)0577747,bo@kode.ru,,Инвалиды,,,
9911,9911,01ca2ed0-a9f2-11ec-86cb-d768660431c4,Работодатель,3900000000000,Калининградская область,1143926052160.0,,1871f4d0-8434-11ec-aae7-550ed7335bbe,False,3906900574.0,"Общество с ограниченной ответственностью ""КОДЭ""",390601001,https://trudvsem.ru/company/1871f4d0-8434-11ec-aae7-550ed7335bbe,2022-03-22,от 30000,30000,iOS-разработчик,https://trudvsem.ru/vacancy/card/1871f4d0-8434-11ec-aae7-550ed7335bbe/01ca2ed0-a9f2-11ec-86cb-d768660431c4,Полная занятость,Полный рабочий день,"<ul>
<li>Проектировать приложения;</li>
<li>Писать качественный, промышленный код;</li>
<li>Проводить декомпозицию скоупа задач;</li>
<li>Взаимодействовать с аналитиками, дизайнерами и тестировщиками.</li>
</ul>","Информационные технологии, телекоммуникации, связь",,,3,"[{'location': 'Калининградская область, г. Калининград, Победы проспект, 81, 2 этаж, помещение 2', 'lng': '20.454801', 'lat': '54.71346'}]","
Корпоративный соц. пакет;
Для иногородних есть программа релокации;
Технологизация, возможность участвовать на конференциях и обучаться.
",«руб.»,0,+7(952)0577747,bo@kode.ru,,Инвалиды,,,
9913,9913,420e8e48-a9f3-11ec-ab3f-956717074877,Работодатель,3900000000000,Калининградская область,1143926052160.0,,1871f4d0-8434-11ec-aae7-550ed7335bbe,False,3906900574.0,"Общество с ограниченной ответственностью ""КОДЭ""",390601001,https://trudvsem.ru/company/1871f4d0-8434-11ec-aae7-550ed7335bbe,2022-03-22,от 50000,50000,Android-разработчик,https://trudvsem.ru/vacancy/card/1871f4d0-8434-11ec-aae7-550ed7335bbe/420e8e48-a9f3-11ec-ab3f-956717074877,Полная занятость,Полный рабочий день,"<ul>
<li>Создавать и развивать мобильные приложения под Android на Kotlin и Java;</li>
<li>
<p>Исследовать и использовать новые технологии, архитектурных подходов, совершенствовать навыки программирования;</p>
</li>
<li>
<p>Участвовать в улучшении процесса разработки и регулярном Code Review.</p>
</li>
</ul>","Информационные технологии, телекоммуникации, связь",,,3,"[{'location': 'Калининградская область, г. Калининград, Победы проспект, 81, 2 этаж, помещение 2', 'lng': '20.454801', 'lat': '54.71346'}]","
Корпоративный соц. пакет;
Для иногородних есть программа релокации;
Технологизация, возможность участвовать на конференциях и обучаться.
",«руб.»,0,+7(952)0577747,bo@kode.ru,,Инвалиды,,,
10325,10325,17d1e0e0-b4df-11ec-a483-4febb26dc4ec,Работодатель,7700000000000,г. Москва,1187746898184.0,,1187746898184,False,9709038032.0,"ООО ""АЙТИ ЛАБ РЕАЛТИ""",773101001,https://trudvsem.ru/company/1187746898184,2022-04-05,от 200000 до 260000,200000,PHP разработчик,https://trudvsem.ru/vacancy/card/1187746898184/17d1e0e0-b4df-11ec-a483-4febb26dc4ec,Полная занятость,Полный рабочий день,"<p>Мы &mdash; компания, занимающаяся созданием и разработкой собственного B2B решения на рынке недвижимости Москвы и всей России.</p>
<p>bnmap.pro</p>
<p>&nbsp;</p>
<p>В связи с планами по расширению ищем специалиста в нашу команду разработки.</p>
<p>&nbsp;</p>
<p>Мы предлагаем удобное расписание, удаленный формат работы, отсутствие бюрократии и совещаний, работа в команде профессионалов. И самое главное &ndash; создание нужного и интересного продукта.</p>
<p>&nbsp;</p>
<p>Мы ищем PHP разработчика, на стеке Yii 2</p>
<p>&nbsp;</p>
<p>Обязанности:</p>
<p>&bull;Участие в разработке архитектуры проекта и БД;</p>
<p>&bull;Взаимодействовать с другими участниками команды: разработчиками, дизайнерами аналитиками;</p>
<p>&bull;Развивать, оптимизировать и поддерживать существующую кодовую базу.</p>","Информационные технологии, телекоммуникации, связь",,,3,"[{'location': 'г. Москва, Пресненская набережная, 12', 'lng': '37.537434', 'lat': '55.749633'}]",,«руб.»,260000,+7(985)3910666,info@itlabrealty.ru,,,,,
10581,10581,85b64424-bae3-11ec-a483-4febb26dc4ec,Работодатель,5400000000000,Новосибирская область,1065406142460.0,,1065406142460,False,5406350220.0,"Общество с ограниченной ответственностью ""Информационный центр традиционной китайской медицины ""Гринспринг""",540601001,https://trudvsem.ru/company/1065406142460,2022-04-13,от 70000,70000,Backend-разработчик Python (Junior+),https://trudvsem.ru/vacancy/card/1065406142460/85b64424-bae3-11ec-a483-4febb26dc4ec,Полная занятость,Полный рабочий день,"<p>Приветствуем тебя, соискатель!</p>
<p>Мы, Корпорация ""Ли Вест"" - одна из первых российских компаний, которая начала поставлять на рынок продукцию традиционной китайской медицины.</p>
<p>География &laquo;Ли Вест&raquo; охватывает 42 региона РФ, 90 городов РФ, ближнего и дальнего зарубежья.</p>
<p>Мы стабильно развиваемся уже более 26 лет!</p>
<p>У нас открыт конкурс на вакансию Backend-разработчик Python (Junior+)</p>
<p><strong>О работе</strong></p>
<p>Наш основной IT-проект в данный момент &ndash; разработка ERP-системы в микросервисной архитектуре на современном стеке технологий, и плавная безболезненная миграция в неё из&nbsp; legacy-системы, написанной на Delphi/Interbase 20 лет назад (Legacy &ndash; им занимается отдельный специалист)</p>
<p>Под ERP подразумевается ПО, которое автоматизирует все рутинные бизнес-процессы компании: складской, маркетинговый, и финансовый учёт; также система будет интегрирована с интернет-магазином, личным кабинетом, и прочим клиентским сервисом.</p>
<p><strong>Кого мы ищем</strong></p>
<p>Под характеристикой ""Junior+"" мы подразумеваем следующее: мы будем очень рады найти специалиста, уже имеющего боевой опыт разработки в команде. В идеале &ndash; опыт разработки e-commerce приложений; имеющего опыт работы с большинством технологий, из которых состоит наш стек.</p>
<p>Но мы вполне готовы рассмотреть и менее опытную кандидатуру.</p>
<p>В этом случае для нас критически важны два аспекта:</p>
<p>1) Чтобы ты был готов и способен быстро учиться: быстро искать, читать, и усваивать мат.часть по лучшим источникам; гуглить лучшие практики решения поставленных задач; создавать топики на stackoverflow и т.д.</p>
<p>2) Чтобы ты понимал важность документирования проделанной работы, и был готов уделять этому значительную часть рабочего времени: в частности, рисовать схемки, например, flowchart-диаграммы; мы особенно ценим навык грамотно и ёмко формулировать мысли.</p>
<p>Будет большим плюсом, если у тебя на гите есть pet-проект, который можно глянуть!</p>
<p><strong>Требования</strong>:</p>
<p>Понимание концепта REST API</p>
<p>Владение стеком: Python 3.8+; djangorestframework</p>
<p>Навыки работы с PostgreSQL; GIT</p>
<p>Английский язык на уровне свободного чтения документации и stackoverflow</p>
<p>Комментирование кода и умеренное документирование разработанного ПО; готовность соблюдать принятые в команде стандарты разработки.</p>
<p><strong>Будет плюсом:</strong></p>
<p>- опыт работы с Docker</p>
<p>- навыки работы с HTML/CSS; js/AJAX</p>
<p>- знание Linux</p>
<p><strong>Задачи</strong>:&ndash; Разработка сервисов облачной ERP системы по ТЗ: имеется swagger, доп. документация к ендпойнтам в evertnote, модель БД/</p>
<p>&ndash; Написание функциональных smoke-тестов к разработанным сервисам;</p>
<p><strong>Что мы предлагаем</strong><strong>:</strong></p>
<ul>
<li>Оговорить зарплатные ожидания на этапе собеседования;</li>
<li>Работу в стабильной компании в отделе IT-разработок (6 чел.);</li>
<li>Официальное трудоустройство;</li>
<li>Работа с 10.00 до 18.00 (либо комбинированный офис-удаленка-офис);</li>
<li>Место работы по линии метро К.проспект;</li>
<li>Своевременные выплаты заработной платы не ниже рыночной, премии;</li>
<li>Дополнительные бенефиты сотрудникам компании.</li>
</ul>","Информационные технологии, телекоммуникации, связь",Среднее профессиональное,,2,"[{'location': 'Новосибирская область, г. Новосибирск, Ермака улица, 3', 'lng': '82.915588', 'lat': '55.039337'}]",,«руб.»,0,+7(383)2188825,liwest54@yandex.ru,,,,,
10606,10606,92cb5275-ae83-11ec-bdf7-550ed7335bbe,Работодатель,7200000000000,Тюменская область,1027200811483.0,,1027200811483,False,7202028202.0,"ФГБОУ ВО ""ТЮМЕНСКИЙ ИНДУСТРИАЛЬНЫЙ УНИВЕРСИТЕТ"" ФГБОУ ВО ""ТИУ"" ТЮМЕНСКИЙ ИНДУСТРИАЛЬНЫЙ УНИВЕРСИТЕТ ТИУ",720301001,https://trudvsem.ru/company/1027200811483,2022-03-28,от 35000,35000,WEB разработчик - программист,https://trudvsem.ru/vacancy/card/1027200811483/92cb5275-ae83-11ec-bdf7-550ed7335bbe,Полная занятость,Полный рабочий день,"<ul>
<li>​Разработка, внедрение, поддержка сайтов компании и корпоративного портала под управлением CMS WordPress</li>
</ul>","Информационные технологии, телекоммуникации, связь",Высшее,,1,"[{'location': 'Тюменская область, г. Тюмень, Володарского улица, дом: 38;корпус: -;офис/квартира: -;, Володарского 38', 'lng': '65.544658', 'lat': '57.152506'}]",,«руб.»,0,+7(919)9587942,chudinovan@tyuiu.ru,,,,,
10714,10714,4cb9d785-a923-11ec-b0c5-57fc951f3846,Работодатель,6900000000000,Тверская область,1036916004971.0,,1036916004971,False,6915008302.0,"ООО "" ОКСИ""",691501001,https://trudvsem.ru/company/1036916004971,2022-03-21,от 100000 до 250000,100000,Программист-разработчик 1C,https://trudvsem.ru/vacancy/card/1036916004971/4cb9d785-a923-11ec-b0c5-57fc951f3846,Полная занятость,Полный рабочий день,"<ul>
<li>Разработка тиражных решений на платформе &laquo;1C&raquo;</li>
</ul>","Информационные технологии, телекоммуникации, связь",,,3,"[{'location': 'Тверская область, г. Тверь, Трехсвятская улица, дом 6 , Афанасия наб.', 'lng': '35.909192', 'lat': '56.85276'}]",,«руб.»,250000,+7(910)9323377,igor@oksi.pro,,,,,
11082,11082,bea986f5-9074-11ec-8117-4febb26dc4ec,Работодатель,7200000000000,Тюменская область,1147232022783.0,https://www.smart-transport.ru/,1147232022783,False,7203309686.0,"ООО ""Интеллектуальная транспортная система""",720301001,https://trudvsem.ru/company/1147232022783,2022-02-18,от 60000 до 140000,60000,Python - разработчик,https://trudvsem.ru/vacancy/card/1147232022783/bea986f5-9074-11ec-8117-4febb26dc4ec,Полная занятость,Полный рабочий день,"<ul>
<li>Разработка веб-приложений и поддержание работы существующих проектов;</li>
<li>Backend разработка на Python/django/flask</li>
</ul>","Информационные технологии, телекоммуникации, связь",,"<ul>
<li>График работы 5\2, гибкое начало рабочего времени;</li>
<li>Просторный офис в Нобель парке с панорамным видом на город;</li>
</ul>",1,"[{'location': 'Тюменская область, г. Тюмень, Пермякова улица, 1 с5, оф. 1102 (11 этаж)', 'lng': '65.602699', 'lat': '57.132328'}]","
Офис оборудован всем необходимым для комфортной работы и отдыха: чай, кофе, фрукты и пр. в обеденной зоне. Дартс, спортивный уголок, места для отдыха;
Помогаем сотрудникам профессионально расти вместе с компанией: покупаем необходимую литературу, покупаем доступ к онлайн-ресурсам (вебинары, конференции, тренинги), приглашаем высококвалифицированных специалистов для обсуждения опыта и проектирования сложных проектов;
Корпоративные мероприятия, обучение английскому языку;
Официальное трудоустройство, своевременная оплата труда.
",«руб.»,140000,+7(345) 221-71-99,,,,,,
11103,11103,ca68d902-7a3f-11ec-b378-bf2cfe8c828d,Работодатель,5200000000000,Нижегородская область,1115260013890.0,,a0c38a20-72d6-11ec-9eb2-550ed7335bbe,False,5260307811.0,"Общество с ограниченной ответственностью ""Современные технологии мониторинга""",526001001,https://trudvsem.ru/company/a0c38a20-72d6-11ec-9eb2-550ed7335bbe,2022-03-05,от 160000 до 160000,160000,Ведущий разработчик ПО,https://trudvsem.ru/vacancy/card/a0c38a20-72d6-11ec-9eb2-550ed7335bbe/ca68d902-7a3f-11ec-b378-bf2cfe8c828d,Полная занятость,Полный рабочий день,"Разработка программных модулей, участие в проектировании архитектуры ПО, редизайн существующих компонентов системы","Информационные технологии, телекоммуникации, связь",Высшее,Квотируемое рабочее место<br/>Ведущий разработчик программного обеспечения / квота для инвалидов<br/>Инициативность<br/>Дисциплинированность<br/>Высоко квалифицированный специалист,5,"[{'location': 'Нижегородская область, 603093, г Нижний Новгород, ул Родионова, д. 23А, офис 313'}]",Дополнительное медицинское страхованиеСоциальный пакетУсловия для приема пищи во время перерыва; медицинское обслуживание.,«руб.»,160000,+7(920)0676000,info@stm-labs.ru,,Инвалиды,,,
11165,11165,c59ff9e5-b0f3-11ec-ac55-57fc951f3846,Работодатель,7700000000000,г. Москва,1097746819720.0,,1097746819720,False,7706729736.0,"АО ""ГРИНАТОМ""",770601001,https://trudvsem.ru/company/1097746819720,2022-03-31,от 150000 до 200000,150000,Java-разработчик,https://trudvsem.ru/vacancy/card/1097746819720/c59ff9e5-b0f3-11ec-ac55-57fc951f3846,Удаленная,Полный рабочий день,"<ul>
<li>Развитие отраслевой системы электронного документооборота, с учетом требований к производительности и надежности высоконагруженной системы;</li>
<li>Проектирование и реализация нового функционала&nbsp;</li>
</ul>","Информационные технологии, телекоммуникации, связь",,,0,"[{'location': 'г. Москва, Ордынка Б. улица, дом: 24;', 'lng': '37.623331', 'lat': '55.739879'}]",,«руб.»,200000,+7(985)7470516,nbarbekova@greenatom.ru,,,,,
11174,11174,0e78a3a5-bcc1-11ec-8284-5b1b13d7f12f,Работодатель,6100000000000,Ростовская область,1066154088714.0,,1066154088714,False,6154101360.0,"Общество с ограниченной ответственностью ""Иностудио Солюшинс""",615401001,https://trudvsem.ru/company/1066154088714,2022-04-15,от 70000,70000,Android разработчик,https://trudvsem.ru/vacancy/card/1066154088714/0e78a3a5-bcc1-11ec-8284-5b1b13d7f12f,Полная занятость,Полный рабочий день,"<p>-Опыт разработки приложений для мобильной платформы Android от&nbsp;трёх лет.</p>
<p>-Знания Java/Kotlin.</p>
<p>-Понимание жизненного цикла Android-приложений.</p>
<p>-Понимание принципов и&nbsp;средств построения многопоточных приложений.</p>","Информационные технологии, телекоммуникации, связь",,,2,"[{'location': 'Ростовская область, г. Таганрог, Октябрьская улица, дом: /2-Й ПЕРЕУЛОК 39/1;, 12:50', 'lng': '38.912287', 'lat': '47.219973'}]",,«руб.»,0,+7(8634)320318,a.pechenkina@inostudio.com,,,,,
11175,11175,9eb809b2-10e1-11ec-9dd6-bf2cfe8c828d,Работодатель,6100000000000,Ростовская область,1066154088714.0,,1066154088714,False,6154101360.0,"Общество с ограниченной ответственностью ""Иностудио Солюшинс""",615401001,https://trudvsem.ru/company/1066154088714,2021-11-08,от 60000,60000,Frontend-разработчик,https://trudvsem.ru/vacancy/card/1066154088714/9eb809b2-10e1-11ec-9dd6-bf2cfe8c828d,Полная занятость,Полный рабочий день,"<p>- Опыт коммерческой разработки от 2 лет.</p>
<p>- Опыт кроссбраузерной разработки.</p>
<p>- Участие в разработке высоконагруженных веб-приложений.</p>
<p>- Умение аргументированно обосновать выбор технологического решения.</p>
<p>- Английским язык уровня Intermediate.</p>
<p>- Желание изучать новое, делиться знаниями и опытом с командой, исполнять роль технического лидера.</p>","Информационные технологии, телекоммуникации, связь",Высшее,Android-разработчик. З/п от 60000 рублей. График работы с 9:00 до 18:00.<br/>Английский<br/>Ответственность<br/>Умение работать в команде,1,"[{'location': 'Ростовская область, 347904, г Таганрог, ул Октябрьская, д. 39, /2-й Переулок, 1'}]",Социальный пакет,«руб.»,0,+7(8634)320318,a.pechenkina@inostudio.com,,,,,
11178,11178,c80b1250-6ad1-11eb-b05e-bf2cfe8c828d,Работодатель,6100000000000,Ростовская область,1066154088714.0,,1066154088714,False,6154101360.0,"Общество с ограниченной ответственностью ""Иностудио Солюшинс""",615401001,https://trudvsem.ru/company/1066154088714,2021-11-08,от 50000,50000,РНР разработчик,https://trudvsem.ru/vacancy/card/1066154088714/c80b1250-6ad1-11eb-b05e-bf2cfe8c828d,Полная занятость,Полный рабочий день,"<p>- Опыт разработки PHP-проектов от 3 лет.</p>
<p>- Опыт работы с фреймворком Laravel или Symfony.</p>
<p>- Опыт работы с базами данных MySQL / PostgreSQL.</p>
<p>- Опыт работы хотя бы с одним из JavaScript-фреймворков (Angular, Vue.js, React).</p>
<p>- Опыт создания REST API или GraphQL.</p>
<p>- Понимание принципов ООП.</p>
<p>- Знание Git.</p>
<p>- Опыт командной работы.</p>
<p>- Внимание к деталям и стремление к совершенству.</p>
<p>- Умение оперативно найти решение проблемы.</p>
<p>- Ориентация на решение задач бизнеса и его клиентов.</p>
<p>- Владение английским языком на уровне, достаточном для общения с англоязычной командой (таск-трекер, митинги).</p>
<p>&nbsp;</p>","Информационные технологии, телекоммуникации, связь",Высшее,,3,"[{'location': 'Ростовская область, 347904, г Таганрог, ул Октябрьская, д. 39, /2-й Переулок, 1'}]",Социальный пакет,«руб.»,0,+7(8634)320318,a.pechenkina@inostudio.com,,Инвалиды,,,
11185,11185,da32db26-8a9c-11ec-a92f-57fc951f3846,Работодатель,7800000000000,г. Санкт-Петербург,1037700013020.0,,0dc10140-7de8-11ec-be59-4febb26dc4ec,False,7702235133.0,СЕВЕРО-ЗАПАДНОЕ ГЛАВНОЕ УПРАВЛЕНИЕ ЦЕНТРАЛЬНОГО БАНКА РОССИЙСКОЙ ФЕДЕРАЦИИ,784045004,https://trudvsem.ru/company/0dc10140-7de8-11ec-be59-4febb26dc4ec,2022-02-10,от 100000 до 160000,100000,BI разработчик,https://trudvsem.ru/vacancy/card/0dc10140-7de8-11ec-be59-4febb26dc4ec/da32db26-8a9c-11ec-a92f-57fc951f3846,Полная занятость,Полный рабочий день,"<p>Разработка отчетности на основе витрин данных приложения:</p>
<ul>
<li>оценка трудоемкости;</li>
<li>развитие модели данных целевых BI инструментов;</li>
<li>разработка отчетности;</li>
<li>тестирование модели и отчетности;</li>
<li>разработка документации;</li>
<li>осуществление третьей линии поддержки.</li>
</ul>","Информационные технологии, телекоммуникации, связь",Высшее,"<p></p>
<p></p>",2,"[{'location': 'г. Санкт-Петербург, Реки Фонтанки набережная, 68', 'lng': '30.335954', 'lat': '59.927919'}]","Ежемесячная премия 30 %, ДМС",«руб.»,160000,,40KuznetsovaES@cbr.ru,,,,,
11222,11222,f24ceac5-9bd1-11ec-a175-4febb26dc4ec,Работодатель,7700000000000,г. Москва,1027739850962.0,,1027739850962,False,7743001840.0,ООО МЭЙЛ.РУ,771401001,https://trudvsem.ru/company/1027739850962,2022-03-04,от 22000,22000,Full-stack разработчик,https://trudvsem.ru/vacancy/card/1027739850962/f24ceac5-9bd1-11ec-a175-4febb26dc4ec,Полная занятость,Полный рабочий день,"<ul>
<li>Реализация внешних интеграций с партнёрами проекта на базе API</li>
<li>Разработка собственного API</li>
<li>Редизайн и перезапуск основных страниц сервиса</li>
<li>Разработка и поддержка общепроектных инструментов и фреймворков</li>
<li>Внедрение нового функционала сервиса</li>
</ul>","Информационные технологии, телекоммуникации, связь",Высшее,,2,"[{'location': 'г. Москва, Ленинградский проспект, дом: 39;корпус: СТР.79;', 'lng': '37.509469', 'lat': '55.805776'}]",,«руб.»,0,,,,,,,
